address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zipcode,zpid
Address: 313 Moraga Street, San FranciscoSales price: 1051000Sales date: 02/15/2013Bedrooms: 0Square feet: 0Lot size: 0,313 Moraga St,3,3,1553,2/15/2013,1051000,37.756515,-122.466049,Inner Sunset,7,Condominium,2012,1537408,94122,121339313
Address: 220 27th Street, San FranciscoSales price: 1130000Sales date: 02/15/2013Bedrooms: 0Square feet: 1011Lot size: 2848,220 27th St,1,2,1011,2/15/2013,1130000,37.74723,-122.425526,Noe Valley,5,SingleFamily,1900,1012087,94131,15181973
Address: 356 Collingwood Street, San FranciscoSales price: 1160000Sales date: 02/15/2013Bedrooms: 0Square feet: 1036Lot size: 2614,356 Collingwood St,2,3,1400,2/15/2013,1160000,37.756658,-122.436076,Eureka Valley - Dolores Heights - Castro,5,Townhouse,1956,1544473,94114,15130438
Address: 219 Arguello Boulevard, San FranciscoSales price: 1219000Sales date: 02/15/2013Bedrooms: 0Square feet: 3580Lot size: 3000,219-221 Arguello Blvd,5,4,4085,3/29/2013,1600000,37.786474,-122.459628,Lake,13,Duplex,1923,3538325,94118,15089459
Address: 2243 Washington Street, San FranciscoSales price: 1349000Sales date: 02/15/2013Bedrooms: 2Square feet: 1145Lot size: 3049,2243 Washington St,2,2,1145,2/15/2013,1349000,37.791856,-122.430142,Pacific Heights,5,SingleFamily,1947,1907598,94115,50449091
Address: 764 Clayton Street, San FranciscoSales price: 1395000Sales date: 02/15/2013Bedrooms: 0Square feet: 3350Lot size: 2648,764 Clayton St,3.5,4,2250,11/5/2013,1650000,37.767723,-122.447853,Haight-Ashbury,7,MultiFamily2To4,1900,2264100,94117,119685348
Address: 1770 Fell Street #5, San FranciscoSales price: 1599000Sales date: 02/15/2013Bedrooms: 0Square feet: 2058Lot size: 4977,1770 Fell St # 5,2,3,2058,2/15/2013,1599000,37.773071,-122.447246,North Panhandle,6,Condominium,2007,2166200,94117,89238735
Address: 1549 Francisco Street, San FranciscoSales price: 1600000Sales date: 02/15/2013Bedrooms: 3Square feet: 1674Lot size: 0,1549 Francisco St,2,3,1674,2/15/2013,1600000,37.802437,-122.430647,Marina,6,Condominium,1926,2013223,94123,114317094
Address: 773 Pine Street, San FranciscoSales price: 1760000Sales date: 02/15/2013Bedrooms: 0Square feet: 5185Lot size: 1376,773-775 Pine St,8,16,5280,2/15/2013,1760000,37.79096,-122.408553,Downtown,24,MultiFamily2To4,1909,5283002,94108,15068766
Address: 2742 Filbert Street, San FranciscoSales price: 2200000Sales date: 02/15/2013Bedrooms: 2Square feet: 1889Lot size: 2683,2742 Filbert St,2.5,2,1889,2/15/2013,2200000,37.796905,-122.444684,Cow Hollow,5,Condominium,1912,2941532,94123,95018775
Address: 290 Jersey Street, San FranciscoSales price: 3175000Sales date: 02/15/2013Bedrooms: 0Square feet: 2500Lot size: 2099,290-292 Jersey St,1,4,2864,2/15/2013,3175000,37.750846,-122.431541,Noe Valley,9,Duplex,1909,6303847,94114,15180215
Address: 1250 31st Avenue, San FranciscoSales price: 701000Sales date: 02/14/2013Bedrooms: 3Square feet: 1491Lot size: 3600,1250 31st Ave,3,6,2491,1/17/2014,1190000,37.763901,-122.489717,Central Sunset,6,SingleFamily,1923,1473349,94122,15101584
Address: 555 33rd Avenue #1, San FranciscoSales price: 860000Sales date: 02/14/2013Bedrooms: 0Square feet: 2180Lot size: 3000,555 33rd Ave # 1,3,5,2180,2/14/2013,860000,37.778592,-122.493557,Outer Richmond,6,SingleFamily,1914,2263146,94121,15093564
Address: 546 Bella Vista Way, San FranciscoSales price: 973000Sales date: 02/14/2013Bedrooms: 4Square feet: 1790Lot size: 3123,546 Bella Vista Way,2,4,1790,2/14/2013,973000,37.734627,-122.451409,Westwood Highlands,8,SingleFamily,1959,1457661,94127,15136383
Address: 2200 Pacific Avenue #6A, San FranciscoSales price: 1300000Sales date: 02/14/2013Bedrooms: 2Square feet: 1856Lot size: 3920,2200 Pacific Ave APT 6A,2,2,1856,2/14/2013,1300000,37.793994,-122.43182,Pacific Heights,5,Condominium,1962,1441404,94115,15073233
Address: 3494 21st Street, San FranciscoSales price: 2583500Sales date: 02/14/2013Bedrooms: 0Square feet: 3168Lot size: 2313,3494 21st St,3,6,3168,2/14/2013,2583500,37.756775,-122.425259,Mission,10,SingleFamily,1910,2391957,94110,15145547
Address: 1101 Green Street #301, San FranciscoSales price: 667000Sales date: 02/13/2013Bedrooms: 1Square feet: 919Lot size: 950,1101 Green St # 301,1,1,919,2/13/2013,667000,37.798234,-122.417394,Russian Hill,4,Condominium,1930,1046798,94109,15066199
Address: 300 Berry Street #615, San FranciscoSales price: 676000Sales date: 02/13/2013Bedrooms: 2Square feet: 730Lot size: 41861,300 Berry St UNIT 615,1,2,730,2/13/2013,676000,37.773929,-122.39624,South of Market,4,Condominium,2009,926853,94158,96035906
Address: 1900 Lyon Street, San FranciscoSales price: 1085000Sales date: 02/13/2013Bedrooms: 0Square feet: 1558Lot size: 15579996,1900 Lyon St,2,2,1558,2/13/2013,1085000,37.788669,-122.44534,Pacific Heights,6,Townhouse,1979,2155646,94115,15082141
Address: 285 Edgewood Avenue, San FranciscoSales price: 1600000Sales date: 02/13/2013Bedrooms: 3Square feet: 2500Lot size: 4935,285 Edgewood Ave,4,3,2667,2/13/2013,1600000,37.760958,-122.455441,Parnassus - Ashbury,9,SingleFamily,2006,5074212,94117,15128044
Address: 2257 Filbert Street, San FranciscoSales price: 2600000Sales date: 02/13/2013Bedrooms: 3Square feet: 2035Lot size: 3436,2257 Filbert St,2,3,2035,2/13/2013,2600000,37.797623,-122.436551,Cow Hollow,8,SingleFamily,1900,3688523,94123,15071787
Address: 224 Argonaut Avenue, San FranciscoSales price: 400000Sales date: 02/12/2013Bedrooms: 0Square feet: 1726Lot size: 1450,224 Argonaut Ave,3,4,1726,2/12/2013,400000,37.710578,-122.414947,Visitacion Valley,7,Condominium,1963,598468,94134,15176713
Address: 718 San Bruno Avenue, San FranciscoSales price: 828000Sales date: 02/12/2013Bedrooms: 2Square feet: 1324Lot size: 2495,718 San Bruno Ave,1.5,3,1324,2/12/2013,828000,37.760427,-122.405372,Potrero Hill,6,SingleFamily,1955,1665580,94107,15149998
Address: 679 23rd Avenue, San FranciscoSales price: 950000Sales date: 02/12/2013Bedrooms: 0Square feet: 1950Lot size: 2339,679 23rd Ave,4.5,4,1950,8/1/2013,1600000,37.774952,-122.482505,Central Richmond,8,SingleFamily,1916,1363353,94121,15097646
Address: 555 47th Avenue, San FranciscoSales price: 1112500Sales date: 02/12/2013Bedrooms: 0Square feet: 2205Lot size: 3598,555 47th Ave,2,3,2205,2/12/2013,1112500,37.777913,-122.508548,Outer Richmond,6,SingleFamily,1938,1416537,94121,15092928
Address: 111 Germania Street, San FranciscoSales price: 1250000Sales date: 02/12/2013Bedrooms: 4Square feet: 2100Lot size: 1500,111 Germania St,2,4,1594,2/12/2013,1250000,37.770503,-122.430749,Hayes Valley,8,MultiFamily2To4,1900,1514667,94117,15079303
Address: 30 Miller Place #8, San FranciscoSales price: 1375000Sales date: 02/12/2013Bedrooms: 3Square feet: 1782Lot size: 2614,30 Miller Pl APT 8,2,3,1782,2/12/2013,1375000,37.793414,-122.408954,Nob Hill,5,Condominium,1963,2762613,94108,15068161
Address: 1315 Diamond Street, San FranciscoSales price: 1420000Sales date: 02/12/2013Bedrooms: 3Square feet: 1055Lot size: 2177,1315 Diamond St,2,3,1550,2/12/2013,1420000,37.746898,-122.435616,Noe Valley,6,SingleFamily,1940,2321481,94131,15182132
Address: 999 Green Street #1401, San FranciscoSales price: 1495000Sales date: 02/12/2013Bedrooms: 2Square feet: 1300Lot size: 11761,999 Green St APT 1401,2,2,1300,2/12/2013,1495000,37.798451,-122.415218,Russian Hill,5,Condominium,1964,2171576,94133,15066360
Address: 750 2nd Street #201, San FranciscoSales price: 1749000Sales date: 02/12/2013Bedrooms: 0Square feet: 7760Lot size: 6341,750 2nd St APT 201,2,2,1804,2/12/2013,1749000,37.780006,-122.390274,South Beach,6,Condominium,2013,2622585,94107,122246045
Address: 419 Bright Street, San FranciscoSales price: 477000Sales date: 02/11/2013Bedrooms: 0Square feet: 900Lot size: 2495,419 Bright St,2,3,1388,6/19/2015,1068000,37.718304,-122.463822,Merced Heights,6,SingleFamily,1956,1107402,94132,15190363
Address: 855 La Playa Street #460, San FranciscoSales price: 495000Sales date: 02/11/2013Bedrooms: 2Square feet: 1069Lot size: 8712,855 La Playa St APT 460,2,2,1069,2/11/2013,495000,37.772199,-122.510375,Outer Richmond,4,Condominium,1982,699429,94121,15100681
Address: 179 Elmira Street, San FranciscoSales price: 610000Sales date: 02/11/2013Bedrooms: 0Square feet: 1515Lot size: 2495,179 Elmira St,3,3,1938,2/11/2013,610000,37.734875,-122.403346,Silver Terrace,9,SingleFamily,1947,837340,94124,15157848
Address: 3550 Market Street #305, San FranciscoSales price: 675000Sales date: 02/11/2013Bedrooms: 2Square feet: 1093Lot size: 2614,3550 Market St APT 305,2,2,1093,2/11/2013,675000,37.75629,-122.441894,Twin Peaks,4,Condominium,1979,958418,94131,15130256
Address: 1574 35th Avenue, San FranciscoSales price: 925000Sales date: 02/11/2013Bedrooms: 3Square feet: 2610Lot size: 3276,1574 35th Ave,2,3,2610,2/11/2013,925000,37.757748,-122.493586,Central Sunset,7,SingleFamily,1932,1420133,94122,15107431
Address: 547 London Street, San FranciscoSales price: 575500Sales date: 02/07/2013Bedrooms: 2Square feet: 1675Lot size: 2495,547 London St,1,2,1675,2/7/2013,575500,37.720337,-122.436697,Excelsior,5,SingleFamily,1925,840034,94112,15174561
Address: 84 Vienna Street, San FranciscoSales price: 580000Sales date: 02/07/2013Bedrooms: 2Square feet: 963Lot size: 2500,84 Vienna St,1,2,963,2/7/2013,580000,37.727148,-122.425698,Excelsior,4,SingleFamily,1957,746382,94112,15167740
Address: 537 Gennessee Street, San FranciscoSales price: 640000Sales date: 02/07/2013Bedrooms: 0Square feet: 1037Lot size: 2495,537 Gennessee St,2,3,1400,2/7/2013,640000,37.732857,-122.451435,Westwood Highlands,5,SingleFamily,1948,1219636,94127,15138366
Address: 2130 Harrison Street #26, San FranciscoSales price: 649000Sales date: 02/07/2013Bedrooms: 1Square feet: 869Lot size: 5227,2130 Harrison St APT 26,1.5,1,869,2/7/2013,649000,37.762829,-122.41323,Mission,4,Condominium,2001,855370,94110,59779715
Address: 25 Joice Street, San FranciscoSales price: 728000Sales date: 02/07/2013Bedrooms: 2Square feet: 1100Lot size: 2156,25 Joice St,2,2,1100,5/7/2015,812000,37.79154,-122.40843,Downtown,4,Condominium,1911,944926,94108,15068701
Address: 2723 Rivera Street, San FranciscoSales price: 755000Sales date: 02/07/2013Bedrooms: 0Square feet: 1523Lot size: 2495,2723 Rivera St,2,2,1523,2/7/2013,755000,37.745664,-122.495671,Outer Parkside,6,SingleFamily,1951,1011314,94116,15118989
Address: 1869 Palou Avenue, San FranciscoSales price: 245000Sales date: 02/06/2013Bedrooms: 0Square feet: 1821Lot size: 2495,1869 Palou Ave,2,3,1821,2/6/2013,245000,37.736602,-122.396073,Silver Terrace,7,SingleFamily,1931,840702,94124,15156652
Address: 1 Crescent Way #1409, San FranciscoSales price: 366500Sales date: 02/06/2013Bedrooms: 2Square feet: 1063Lot size: 42105,1 Crescent Way APT 1409,2,2,1063,2/6/2013,366500,37.71085,-122.390182,Bayview,5,Condominium,2001,597943,94134,64971703
Address: 35 Mt. Vernon Avenue, San FranciscoSales price: 505000Sales date: 02/06/2013Bedrooms: 0Square feet: 1200Lot size: 1913,35 Mount Vernon Ave,1,1,1200,2/6/2013,505000,37.715073,-122.443628,Outer Mission,4,SingleFamily,1925,756352,94112,15191669
Address: 1342 York Street, San FranciscoSales price: 590000Sales date: 02/06/2013Bedrooms: 0Square feet: 964Lot size: 2596,1342 York St,3,6,1800,2/6/2013,590000,37.75052,-122.408245,Mission,9,SingleFamily,1896,1198470,94110,15152617
Address: 231 North Lake Merced Hills, San FranciscoSales price: 607000Sales date: 02/06/2013Bedrooms: 3Square feet: 1904Lot size: 2178,231 N Lake Merced Hls,2,3,1904,2/6/2013,607000,37.712831,-122.482403,Lakeshore,7,Condominium,1975,859494,94132,15198432
Address: 1821 44th Avenue, San FranciscoSales price: 640000Sales date: 02/06/2013Bedrooms: 3Square feet: 1832Lot size: 3000,1821 44th Ave,2,3,1832,2/6/2013,640000,37.752597,-122.503558,Outer Sunset,6,SingleFamily,1939,1360111,94122,15113463
Address: 318 Paris Street, San FranciscoSales price: 668000Sales date: 02/06/2013Bedrooms: 0Square feet: 1400Lot size: 2500,318 Paris St,1,3,1400,2/6/2013,668000,37.723602,-122.433825,Excelsior,6,SingleFamily,1926,808564,94112,15170955
Address: 1483 Sutter Street #817, San FranciscoSales price: 725000Sales date: 02/06/2013Bedrooms: 2Square feet: 1024Lot size: 4356,1483 Sutter St APT 817,2,2,1024,2/6/2013,725000,37.78675,-122.424235,Van Ness - Civic Center,5,Condominium,1993,978885,94109,15076432
Address: 300 Berry Street #1004, San FranciscoSales price: 740000Sales date: 02/06/2013Bedrooms: 2Square feet: 856Lot size: 41861,300 Berry St UNIT 1004,1,1,856,2/6/2013,740000,37.773929,-122.39624,South of Market,4,Condominium,2009,928628,94158,96038566
Address: 757 9th Avenue, San FranciscoSales price: 819500Sales date: 02/06/2013Bedrooms: 0Square feet: 1493Lot size: 2985,757 9th Ave,1,2,1493,2/6/2013,819500,37.774171,-122.467338,Inner Richmond,6,SingleFamily,1915,1247143,94118,89239864
Address: 75 Folsom Street #1007, San FranciscoSales price: 850000Sales date: 02/06/2013Bedrooms: 1Square feet: 1046Lot size: 40946,75 Folsom St APT 1007,1,1,1046,2/6/2013,850000,37.7898,-122.389765,South Beach,3,Condominium,1991,1114868,94105,15147554
Address: 248 Arlington Street, San FranciscoSales price: 850000Sales date: 02/06/2013Bedrooms: 0Square feet: 920Lot size: 2495,248 Arlington St,2,4,920,2/6/2013,850000,37.737592,-122.426169,Glen Park,8,SingleFamily,1910,1595193,94131,15184247
Address: 2265 Broadway Street #1, San FranciscoSales price: 1340000Sales date: 02/06/2013Bedrooms: 0Square feet: 1512Lot size: 11326,2265 Broadway St APT 1,2,3,1512,2/6/2013,1340000,37.794057,-122.434205,Pacific Heights,6,Condominium,1923,2370652,94115,15073278
Address: 235 Duncan Street, San FranciscoSales price: 1475000Sales date: 02/06/2013Bedrooms: 0Square feet: 1350Lot size: 3419,235 Duncan St,1,3,1350,2/6/2013,1475000,37.745935,-122.425515,Noe Valley,5,SingleFamily,1950,2100909,94131,15182645
Address: 200 Brannan Street #115, San FranciscoSales price: 213000Sales date: 02/05/2013Bedrooms: 1Square feet: 1050Lot size: 72899,200 Brannan St APT 115,1,1,1050,2/5/2013,213000,37.783594,-122.390725,South Beach,4,Condominium,2004,1087238,94107,69817821
Address: 1280 Minnesota Street #104, San FranciscoSales price: 319500Sales date: 02/05/2013Bedrooms: 0Square feet: 0Lot size: 0,1280 Minnesota St APT 104,2,2,1138,2/5/2013,319500,37.754346,-122.389954,Central Waterfront - Dogpatch,4,Condominium,2012,1190386,94107,119584695
Address: 250 King Street #362, San FranciscoSales price: 485000Sales date: 02/05/2013Bedrooms: 1Square feet: 672Lot size: 213232,250 King St UNIT 362,1,1,672,2/5/2013,485000,37.777645,-122.39343,South of Market,3,Condominium,2004,734012,94107,69819560
Address: 1781 Quesada Avenue, San FranciscoSales price: 552000Sales date: 02/05/2013Bedrooms: 0Square feet: 1852Lot size: 2500,1781 Quesada Ave,2,3,1852,2/5/2013,552000,37.733982,-122.393115,Bayview,8,SingleFamily,1939,862235,94124,15157125
Address: 1659 Funston Avenue, San FranciscoSales price: 800000Sales date: 02/05/2013Bedrooms: 0Square feet: 1024Lot size: 3171,1659 Funston Ave,1,2,1024,2/5/2013,800000,37.75715,-122.470468,Golden Gate Heights,4,SingleFamily,1951,1277006,94122,15109609
Address: 557 Anderson Street, San FranciscoSales price: 801000Sales date: 02/05/2013Bedrooms: 0Square feet: 950Lot size: 1751,557 Anderson St,1,2,950,2/5/2013,801000,37.736433,-122.415218,Bernal Heights,4,SingleFamily,1926,972267,94110,15163843
Address: 650 Delancey Street #411, San FranciscoSales price: 998000Sales date: 02/05/2013Bedrooms: 0Square feet: 1430Lot size: 3485,650 Delancey St APT 411,2,1,1430,2/5/2013,998000,37.782775,-122.389686,South Beach,5,Condominium,1996,1838176,94107,80749233
Address: 650 Delancey Street #416, San FranciscoSales price: 1069000Sales date: 02/05/2013Bedrooms: 0Square feet: 1259Lot size: 3485,650 Delancey St APT 416,2,2,1300,3/14/2014,1495000,37.782775,-122.389686,South Beach,5,Condominium,1996,1703950,94107,80732761
Address: 453 Noriega Street, San FranciscoSales price: 1625000Sales date: 02/05/2013Bedrooms: 0Square feet: 1351Lot size: 3223,453 Noriega St,1.5,2,1351,2/5/2013,1625000,37.754796,-122.468508,Golden Gate Heights,6,SingleFamily,1955,1482048,94122,15111910
Address: 2153 Beach Street, San FranciscoSales price: 1750000Sales date: 02/05/2013Bedrooms: 3Square feet: 2442Lot size: 3798,2153 Beach St,2,3,2442,2/5/2013,1750000,37.803304,-122.444488,Marina,6,Condominium,1929,2884880,94123,61288327
Address: 848 Goettingen Street, San FranciscoSales price: 460000Sales date: 02/01/2013Bedrooms: 0Square feet: 1025Lot size: 2996,848 Goettingen St,1,3,1025,2/1/2013,460000,37.721349,-122.404618,Portola,5,SingleFamily,1947,827559,94134,15172238
Address: 201 Harrison Street #127, San FranciscoSales price: 770000Sales date: 01/31/2013Bedrooms: 2Square feet: 1077Lot size: 31799,201 Harrison St APT 127,2,2,1077,1/31/2013,770000,37.787585,-122.39048,South Beach,6,Condominium,1991,1163073,94105,15148149
Address: 1301 Indiana Street #304, San FranciscoSales price: 850000Sales date: 01/31/2013Bedrooms: 0Square feet: 0Lot size: 0,1301 Indiana St UNIT 304,2,3,1447,1/31/2013,850000,37.754439,-122.390812,Central Waterfront - Dogpatch,5,Condominium,2012,1430017,94107,119584697
Address: 1776 Sacramento Street #405, San FranciscoSales price: 780000Sales date: 01/31/2013Bedrooms: 2Square feet: 1091Lot size: 13068,1776 Sacramento St APT 405,2,2,1091,1/31/2013,780000,37.791618,-122.422098,Nob Hill,5,Condominium,1992,1276939,94109,15074195
Address: 1958 Sacramento Street, San FranciscoSales price: 2470000Sales date: 01/31/2013Bedrooms: 0Square feet: 3560Lot size: 3828,1958-1960 Sacramento St,4.5,4,4560,1/31/2013,2470000,37.791227,-122.42517,Pacific Heights,16,SingleFamily,1905,4842580,94109,15074234
Address: 3597 Mission Street #A, San FranciscoSales price: 435000Sales date: 01/31/2013Bedrooms: 0Square feet: 1231Lot size: 1764,3597A Mission St,3,4,2045,9/20/2013,920000,37.7389,-122.423549,Bernal Heights,7,SingleFamily,1907,1483880,94110,15163463
Address: 316 Bocana Street, San FranciscoSales price: 1050000Sales date: 01/31/2013Bedrooms: 0Square feet: 1110Lot size: 3214,316 Bocana St,1.5,2,1110,1/31/2013,1050000,37.739093,-122.419087,Bernal Heights,6,SingleFamily,1900,1387437,94110,15162717
Address: 1300 Eddy Street, San FranciscoSales price: 700000Sales date: 01/31/2013Bedrooms: 3Square feet: 1900Lot size: 1003,1300 Eddy St,2,3,1900,5/14/2015,180000,37.782054,-122.429923,Western Addition,5,SingleFamily,2007,1311833,94115,82785427
Address: 2155 31st Avenue, San FranciscoSales price: 760000Sales date: 01/31/2013Bedrooms: 0Square feet: 1325Lot size: 2996,2155 31st Ave,1,2,1325,1/31/2013,760000,37.747031,-122.489193,Parkside,5,SingleFamily,1939,1149925,94116,15117475
Address: 988 Fulton Street #234, San FranciscoSales price: 508000Sales date: 01/31/2013Bedrooms: 1Square feet: 662Lot size: 41262,988 Fulton St APT 234,1,1,662,1/31/2013,508000,37.778057,-122.43251,Western Addition,5,Condominium,1999,775699,94117,79844960
Address: 1221 Shrader Street, San FranciscoSales price: 885000Sales date: 01/31/2013Bedrooms: 3Square feet: 1267Lot size: 1307,1221 Shrader St,1,3,1267,1/31/2013,885000,37.763485,-122.45128,Parnassus - Ashbury,6,Condominium,1909,1358907,94117,15088237
Address: 1851 25th Avenue, San FranciscoSales price: 835000Sales date: 01/31/2013Bedrooms: 2Square feet: 1375Lot size: 3000,1851 25th Ave,1,2,1375,1/31/2013,835000,37.752976,-122.483162,Central Sunset,5,SingleFamily,1939,1059953,94122,15112520
Address: 958 Le Conte Avenue #2, San FranciscoSales price: 301500Sales date: 01/31/2013Bedrooms: 3Square feet: 1879Lot size: 2501,958 Le Conte Ave # 2,2,3,1879,11/13/2013,410000,37.73093,-122.382507,Bayview,6,Condominium,2003,763136,94124,64971736
Address: 2106 Thomas Avenue, San FranciscoSales price: 470500Sales date: 01/31/2013Bedrooms: 0Square feet: 2000Lot size: 2495,2106 Thomas Ave,4,6,2300,1/31/2013,470500,37.735912,-122.400421,Silver Terrace,5,SingleFamily,1947,990622,94124,15157328
Address: 38 Alviso Street, San FranciscoSales price: 1150000Sales date: 01/31/2013Bedrooms: 3Square feet: 1652Lot size: 5845,38 Alviso St,2.5,3,1652,1/31/2013,1150000,37.722446,-122.469141,Ingleside Terrace,7,SingleFamily,1924,1291780,94127,15187538
Address: 360 Chenery Street, San FranciscoSales price: 1200500Sales date: 01/31/2013Bedrooms: 0Square feet: 1050Lot size: 2713,360 Chenery St,2,2,1458,1/31/2013,1200500,37.736848,-122.428673,Glen Park,5,SingleFamily,1927,1845477,94131,15184412
Address: 455 Vallejo Street #305, San FranciscoSales price: 643000Sales date: 01/31/2013Bedrooms: 1Square feet: 825Lot size: 9583,455 Vallejo St APT 305,1,1,825,1/31/2013,643000,37.798796,-122.404766,Telegraph Hill,3,Condominium,1973,859565,94133,15066625
Address: 101 Crescent Way #2415, San FranciscoSales price: 359000Sales date: 01/31/2013Bedrooms: 2Square feet: 1337Lot size: 42325,101 Crescent Way APT 2415,2,2,1337,1/30/2013,359000,37.710918,-122.389238,Bayview,5,Condominium,2001,684869,94134,64972922
Address: 525 Gough Street #404, San FranciscoSales price: 1040000Sales date: 01/30/2013Bedrooms: 3Square feet: 1706Lot size: 12788,525 Gough St APT 404,2.5,3,1706,1/30/2013,1040000,37.778246,-122.423614,Hayes Valley,6,Condominium,2005,1703284,94102,69818944
Address: 201 Harrison Street #808, San FranciscoSales price: 410000Sales date: 01/30/2013Bedrooms: 1Square feet: 495Lot size: 31799,201 Harrison St APT 808,1,1,495,1/30/2013,410000,37.787585,-122.39048,South Beach,2,Condominium,1991,636686,94105,15148338
Address: 44 Glover Street, San FranciscoSales price: 1170000Sales date: 01/30/2013Bedrooms: 0Square feet: 850Lot size: 1376,44 Glover St,1.5,2,2000,1/30/2013,1170000,37.797315,-122.4161,Russian Hill,7,SingleFamily,1907,2384919,94109,15066825
Address: 1432 Hyde Street, San FranciscoSales price: 2564000Sales date: 01/30/2013Bedrooms: 0Square feet: 2690Lot size: 2365,1432-1434 Hyde St,4,5,3240,1/30/2013,2564000,37.794187,-122.417735,Nob Hill,11,Duplex,1907,3907211,94109,15067459
Address: 2912 Sacramento Street, San FranciscoSales price: 2165000Sales date: 01/30/2013Bedrooms: 0Square feet: 1363Lot size: 3510,2912 Sacramento St,3,4,2500,1/30/2013,2165000,37.789179,-122.441341,Pacific Heights,5,SingleFamily,2009,4581547,94115,15082051
Address: 1824 Beach Street, San FranciscoSales price: 984000Sales date: 01/30/2013Bedrooms: 1Square feet: 1296Lot size: 2614,1824 Beach St,2,2,1296,1/30/2013,984000,37.80416,-122.44012,Marina,4,Condominium,1925,1585444,94123,15069943
Address: 7 Mercedes Way, San FranciscoSales price: 475000Sales date: 01/30/2013Bedrooms: 3Square feet: 1956Lot size: 7814,7 Mercedes Way,1,3,1956,1/30/2013,475000,37.727094,-122.471288,Ingleside Terrace,6,SingleFamily,1926,1704801,94127,15187018
Address: 116 Leland Avenue, San FranciscoSales price: 332500Sales date: 01/30/2013Bedrooms: 0Square feet: 1706Lot size: 2500,116 Leland Ave,3,3,1725,7/30/2013,514000,37.712267,-122.40586,Visitacion Valley,5,SingleFamily,1904,812971,94134,15174220
